cover,pages,publish_year,rating,rating_count,rating_5,rating_4,rating_3,rating_2,rating_1,rated_high
Paperback,40,1998,4.1499999999999995,1193,521,405,209,45,13,1
Paperback,48,1986,4.37,1193,713,289,139,25,27,1
Paperback,24,2007,4.23,1192,580,368,197,35,12,1
Paperback,32,2002,4.45,1192,730,317,113,18,14,1
Paperback,112,1983,4.24,1191,562,403,191,23,12,1
Hardcover,40,2017,3.9,1190,346,460,310,62,12,0
Hardcover,60,2014,4.17,1189,482,469,200,36,2,1
Board Book,24,2004,3.97,1178,459,339,287,72,21,0
Paperback,48,1993,4.17,1178,516,416,193,42,11,1
Paperback,80,1982,4.159999999999999,1178,506,409,218,35,10,1
Hardcover,34,2018,4.1,1177,513,369,217,59,19,1
Paperback,190,2012,4.1,1177,512,369,219,56,21,1
Paperback,192,1996,4.159999999999999,1174,559,338,200,57,20,1
Hardcover,40,2014,4.49,1171,706,365,81,10,9,1
Hardcover,208,2002,4.41,1169,717,268,141,31,12,1
Paperback,32,1990,4.22,1169,527,414,200,20,8,1
Hardcover,107,1986,3.8699999999999997,1169,387,378,302,68,34,0
Hardcover,192,2000,4.24,1168,564,382,172,40,10,1
Paperback,32,1996,4.1,1167,477,395,239,44,12,1
Board Book,34,2018,4.24,1165,551,388,184,37,5,1
Hardcover,88,2010,4.2,1161,606,295,174,59,27,1
Hardcover,56,2008,4.109999999999999,1158,511,368,191,71,17,1
Hardcover,32,2015,3.81,1156,261,481,353,55,6,0
Hardcover,32,2005,3.8499999999999996,1156,397,322,332,82,23,0
Paperback,32,2004,4.22,1155,577,327,187,53,11,1
Paperback,256,2002,4,1144,359,493,235,43,14,0
Hardcover,40,2013,4.1,1143,430,454,210,39,10,1
Hardcover,32,2010,3.76,1142,283,422,334,89,14,0
Kindle Edition,32,2015,4.05,1141,343,540,229,26,3,1
Hardcover,36,2008,4.38,1139,668,286,138,39,8,1
Board Book,28,1999,3.9099999999999997,1139,413,324,310,74,18,0
Hardcover,40,2018,4.52,1137,697,343,90,5,2,1
Paperback,176,2005,3.82,1136,385,348,260,103,40,0
Hardcover,30,2009,4.29,1133,604,312,163,45,9,1
Paperback,40,2004,3.88,1132,369,364,311,67,21,0
Paperback,150,2011,4.38,1131,622,343,146,18,2,1
Paperback,48,1997,4.13,1130,519,343,189,57,22,1
Paperback,47,2007,3.84,1129,309,401,355,57,7,0
Hardcover,36,2013,3.66,1128,272,384,335,94,43,0
Hardcover,96,2015,4.04,1127,392,451,229,45,10,1
Paperback,32,1997,4.08,1123,461,357,246,49,10,1
Paperback,48,1991,3.69,1122,309,330,341,115,27,0
Paperback,32,2004,3.94,1121,371,404,269,65,12,0
Paperback,48,1982,4.159999999999999,1119,506,353,200,48,12,1
Paperback,128,1968,4.21,1118,554,323,184,36,21,1
Paperback,32,2001,4.23,1116,546,343,179,37,11,1
Hardcover,32,2012,4.1899999999999995,1115,526,336,209,30,14,1
Hardcover,40,2018,4.14,1111,413,472,199,23,4,1
Paperback,40,2001,4.17,1107,530,321,188,52,16,1
Paperback,32,1982,4.07,1106,418,385,266,31,6,1
Hardcover,160,2006,4.46,1106,682,281,118,18,7,1
Hardcover,23,2005,4.37,1104,612,328,131,25,8,1
Paperback,128,2005,4.17,1101,563,275,180,57,26,1
Paperback,32,1989,3.78,1100,353,298,331,90,28,0
Paperback,32,1998,4.17,1099,534,302,198,41,24,1
Paperback,48,1983,4.3,1094,559,352,144,31,8,1
Hardcover,48,2011,4.14,1091,419,462,164,34,12,1
Hardcover,32,2012,4.02,1090,364,449,224,38,15,1
Hardcover,160,2011,4.21,1089,475,413,167,27,7,1
Hardcover,24,2013,4.1,1088,395,447,208,34,4,1
Paperback,192,1959,3.88,1084,387,326,259,74,38,0
Hardcover,40,2006,4.03,1083,381,407,251,34,10,1
Hardcover,31,1980,4.359999999999999,1080,611,301,130,21,17,1
Paperback,135,1992,3.86,1080,325,389,278,61,27,0
Hardcover,96,2013,4.21,1079,567,261,182,45,24,1
Hardcover,40,2013,4.13,1077,405,443,202,19,8,1
Paperback,32,1993,4.37,1077,590,327,135,17,8,1
Board Book,24,1998,4.07,1075,455,304,261,48,7,1
Hardcover,40,2008,3.79,1070,358,309,269,89,45,0
Hardcover,32,2015,4,1069,353,414,255,39,8,0
Hardcover,32,2003,4.04,1066,437,310,253,56,10,1
Hardcover,40,1997,4.319999999999999,1065,555,342,132,26,10,1
Paperback,48,1978,4.1,1065,434,369,215,33,14,1
Paperback,64,2012,4.07,1065,478,305,199,46,37,1
Hardcover,40,2013,3.7,1064,224,409,338,72,21,0
Paperback,32,1996,3.9299999999999997,1063,339,368,300,51,5,0
Hardcover,40,2010,3.98,1062,375,345,299,36,7,0
Hardcover,40,2014,4.22,1060,474,387,167,20,12,1
Paperback,40,2001,4.03,1060,391,365,258,39,7,1
Paperback,32,1986,4.26,1060,508,342,187,21,2,1
Hardcover,32,1994,4.03,1060,391,365,258,39,7,1
Hardcover,32,2012,4.3,1056,548,334,128,36,10,1
Paperback,32,1984,4.109999999999999,1056,542,216,194,76,28,1
Paperback,160,2012,4.14,1054,490,286,229,34,15,1
Hardcover,44,2006,4.17,1053,435,407,174,28,9,1
Paperback,160,2006,3.79,1051,261,377,349,57,7,0
Paperback,96,2003,4.1499999999999995,1051,483,308,209,41,10,1
Paperback,304,2003,4.09,1051,398,403,210,30,10,1
Hardcover,32,2016,4.01,1049,307,483,226,27,6,1
Paperback,40,1972,4.159999999999999,1048,500,295,195,41,17,1
Hardcover,24,2010,3.8299999999999996,1048,400,236,276,110,26,0
Paperback,32,2002,4.09,1043,436,335,210,50,12,1
Hardcover,40,2007,3.96,1040,403,302,246,68,21,0
Hardcover,160,2018,4.33,1038,495,407,124,9,3,1
Paperback,64,2002,4.14,1038,430,380,179,37,12,1
Hardcover,48,2005,4.430000000000001,1037,613,281,123,15,5,1
Hardcover,32,2005,4.04,1035,410,356,189,58,22,1
Hardcover,128,2010,3.7,1035,294,295,309,114,23,0
Hardcover,32,1998,3.98,1032,371,346,250,50,15,0
Paperback,180,2003,4.2700000000000005,1031,489,366,146,27,3,1
Paperback,64,2001,4.46,1028,677,210,97,26,18,1
Paperback,224,1988,3.92,1028,357,342,245,53,31,0
Paperback,32,2007,4.03,1027,368,387,218,41,13,1
Paperback,24,1997,4.11,1027,399,383,212,27,6,1
Paperback,32,1980,4.159999999999999,1027,481,312,172,43,19,1
Hardcover,32,2010,4.01,1026,360,395,205,53,13,1
Paperback,32,1999,3.96,1025,402,292,243,67,21,0
Hardcover,24,2003,4.119999999999999,1022,526,214,184,74,24,1
Paperback,48,1996,3.82,1022,312,311,320,65,14,0
Paperback,192,2003,3.8099999999999996,1021,323,307,286,82,23,0
Hardcover,128,2016,4.54,1020,630,313,75,2,0,1
Hardcover,32,2009,4.22,1018,476,334,172,30,6,1
Hardcover,40,2006,4.09,1018,463,305,160,63,27,1
Hardcover,40,2011,3.74,1014,243,379,295,80,17,0
Board Book,24,2002,4.319999999999999,1014,580,231,157,36,10,1
Hardcover,40,2012,4.07,1013,345,426,210,29,3,1
Hardcover,32,2004,4.159999999999999,1013,420,385,168,35,5,1
Paperback,32,1995,4.2,1013,483,305,182,33,10,1
Paperback,36,1996,4.01,1012,342,380,254,31,5,1
Hardcover,376,2004,3.96,1012,381,340,201,51,39,0
Hardcover,32,2006,4.1,1011,383,397,186,38,7,1
Paperback,32,1987,4.3,1007,527,296,154,23,7,1
Hardcover,40,2005,4.34,1003,549,301,112,28,13,1
Hardcover,32,1999,4.07,1001,405,330,212,44,10,1
Paperback,272,1993,3.9099999999999997,999,327,364,226,57,25,0
Hardcover,32,2016,4.14,998,365,425,190,18,0,1
Paperback,128,2003,4.1,994,423,305,217,41,8,1
Hardcover,24,1993,4.37,985,582,235,129,28,11,1
Kindle Edition,24,2016,3.73,984,410,202,179,84,109,0
Paperback,142,2011,4.4,984,547,305,111,19,2,1
Board Book,24,1998,4.37,984,581,235,129,28,11,1
Paperback,32,2002,4.01,982,403,270,240,53,16,1
Hardcover,40,2015,4.24,981,410,407,151,11,2,1
Hardcover,32,2015,4.09,980,307,466,193,13,1,1
Hardcover,42,2018,3.93,979,285,410,220,55,9,0
Hardcover,64,2010,3.66,977,236,314,313,91,23,0
Paperback,128,1976,3.73,973,272,301,289,88,23,0
Paperback,32,2005,3.7800000000000002,972,259,342,287,69,15,0
Hardcover,40,2003,4.03,972,388,324,180,64,16,1
Paperback,40,1994,4.159999999999999,968,455,287,168,43,15,1
Hardcover,32,2006,4.03,965,353,357,201,42,12,1
Paperback,32,1993,4.31,964,523,253,162,19,7,1
Hardcover,40,2016,3.9,963,231,449,241,36,6,0
Paperback,32,2001,3.96,963,352,303,243,49,16,0
Board Book,18,1997,4.15,962,453,257,204,38,10,1
Paperback,32,1981,4.18,960,431,324,161,35,9,1
Hardcover,32,2006,3.87,959,326,293,251,66,23,0
Hardcover,32,2011,4.06,956,360,342,214,33,7,1
Paperback,173,2008,4.1899999999999995,955,470,273,154,39,19,1
Hardcover,208,2011,3.8899999999999997,952,377,252,207,72,44,0
Hardcover,40,2012,3.95,951,305,355,240,39,12,0
Hardcover,32,2003,4.13,951,415,307,183,33,13,1
Paperback,32,1998,4.03,951,341,348,221,31,10,1
Hardcover,40,2012,3.88,950,255,377,268,48,2,0
Paperback,124,1988,4.18,950,458,273,166,41,12,1
Hardcover,32,1989,4.34,946,514,273,134,18,7,1
Paperback,32,2003,4.17,945,482,222,173,57,11,1
Paperback,26,1997,3.96,938,312,352,215,42,17,0
Paperback,176,2006,3.9099999999999997,938,306,322,244,54,12,0
Hardcover,32,2013,3.87,936,274,354,230,67,11,0
Hardcover,208,2011,4.25,936,465,296,133,29,13,1
Hardcover,40,2004,3.81,935,295,275,279,67,19,0
Hardcover,32,2010,4.24,934,444,317,133,36,4,1
Paperback,32,1987,4.109999999999999,931,366,349,177,33,6,1
Hardcover,36,2014,3.87,928,265,354,248,48,13,0
Hardcover,32,2013,3.98,928,323,351,187,50,17,0
Hardcover,40,2012,4.17,928,391,353,142,32,10,1
Paperback,40,2005,3.9,922,334,264,235,75,14,0
Hardcover,32,2016,4.1,920,303,433,161,22,1,1
Hardcover,32,2016,4.09,919,304,417,178,18,2,1
Hardcover,32,2006,4.37,918,522,251,117,23,5,1
Paperback,32,1998,4.03,918,372,292,181,56,17,1
Board Book,22,2003,4.19,915,436,280,151,35,13,1
Ebook,40,2014,4.04,912,293,406,179,26,8,1
Paperback,191,2001,3.9099999999999997,912,340,278,201,62,31,0
Hardcover,30,2007,4.02,911,360,280,214,43,14,1
Paperback,32,1988,3.8699999999999997,911,298,288,251,61,13,0
Hardcover,32,2012,3.63,910,175,308,356,60,11,0
Paperback,96,2004,4.14,910,412,270,179,38,11,1
Hardcover,32,2002,3.98,909,327,315,206,45,16,0
Hardcover,32,2011,4.25,907,460,259,156,23,9,1
Paperback,149,2012,4.4,905,513,260,115,16,1,1
Hardcover,36,2003,4.23,902,440,289,124,35,14,1
Paperback,32,1978,4.23,902,457,259,136,39,11,1
Hardcover,48,2012,4.159999999999999,897,340,392,140,22,3,1
Hardcover,32,2005,4.31,896,480,250,133,27,6,1
Hardcover,512,2004,4.04,896,335,327,184,35,15,1
Paperback,32,2006,4.06,895,313,354,197,28,3,1
Paperback,32,1997,4.109999999999999,895,403,266,166,45,15,1
Hardcover,32,2018,3.91,894,256,369,212,50,7,0
Hardcover,32,2014,4.14,893,330,389,148,20,6,1
Hardcover,12,2006,4.07,893,390,264,173,45,21,1
Paperback,32,1998,3.99,893,350,271,206,46,20,0
Hardcover,32,1990,4.09,892,384,283,167,39,19,1
Paperback,48,1990,4.31,892,495,221,136,34,6,1
Paperback,32,2004,3.8499999999999996,890,258,290,294,44,4,0
Paperback,40,2002,4.4,888,486,285,103,10,4,1
Hardcover,288,2008,3.65,887,252,251,243,105,36,0
Paperback,217,1994,3.98,885,300,318,217,45,5,0
Board Book,28,2000,4.07,884,362,277,200,36,9,1
Paperback,32,1998,4.1499999999999995,881,393,282,162,30,14,1
Paperback,224,2008,3.8899999999999997,881,315,265,211,66,24,0
Hardcover,40,2011,4,880,284,354,206,32,4,0
Paperback,48,1994,4.29,880,472,248,119,29,12,1
Hardcover,40,2018,4.04,879,295,361,190,31,2,1
Kindle Edition,40,2010,4.159999999999999,876,401,268,160,36,11,1
Hardcover,32,2009,3.85,875,263,293,251,58,10,0
Paperback,185,2004,3.7,875,188,321,290,67,9,0
Paperback,208,1999,3.63,871,259,219,240,114,39,0
Paperback,48,1998,4.1,870,368,288,165,33,16,1
Board Book,32,1994,3.73,870,236,250,306,66,12,0
Paperback,200,2004,4.17,870,378,302,153,30,7,1
Paperback,128,1996,4.2,869,428,240,155,35,11,1
Hardcover,32,2014,3.9899999999999998,867,298,316,203,44,6,0
Hardcover,32,2009,4.1,867,348,292,196,24,7,1
Hardcover,40,2004,3.82,867,302,235,238,59,33,0
Paperback,144,1988,3.73,867,257,273,216,89,32,0
Hardcover,32,2005,4,865,315,302,188,50,10,0
Paperback,96,2005,4.1899999999999995,865,408,261,157,29,10,1
Hardcover,36,1973,4.1,864,381,255,178,35,15,1
Paperback,32,2002,4.18,863,384,300,141,27,11,1
Paperback,48,1996,4.1,863,379,258,179,28,19,1
Hardcover,32,1998,3.94,862,355,247,157,62,41,0
Paperback,137,2001,3.8099999999999996,861,262,280,233,66,20,0
Hardcover,32,2014,3.93,859,250,336,236,36,1,0
Hardcover,40,2017,3.55,857,158,300,283,84,32,0
Paperback,257,2004,3.7,857,209,315,229,78,26,0
Paperback,224,2002,3.74,857,219,290,277,49,22,0
Paperback,36,2017,3.69,856,136,384,280,49,7,0
Paperback,32,1992,3.79,856,200,338,263,47,8,0
Paperback,32,1999,3.96,852,295,285,222,42,8,0
Hardcover,64,1992,4.06,852,336,296,174,29,17,1
Paperback,203,2003,3.51,852,193,212,308,115,24,0
Paperback,116,1971,3.9499999999999997,852,294,303,181,63,11,0
Hardcover,40,2011,3.7,851,205,286,277,68,15,0
Hardcover,44,2006,4.22,851,406,267,147,23,8,1
Paperback,176,2005,4.01,851,378,227,155,56,35,1
Hardcover,32,2003,4.09,851,341,281,201,21,7,1
Hardcover,24,2009,3.75,850,235,253,290,56,16,0
Paperback,48,2005,4.35,850,434,305,88,18,5,1
Hardcover,32,2001,4.31,848,432,269,128,17,2,1
Paperback,188,2004,3.84,847,293,234,229,71,20,0
Hardcover,32,2006,3.94,846,299,283,197,49,18,0
Paperback,32,1999,4,846,316,281,195,41,13,0
Hardcover,64,1998,4.13,846,378,259,161,36,12,1
Paperback,151,1983,4.359999999999999,845,460,262,97,17,9,1
Hardcover,48,2017,4.39,844,447,300,77,16,4,1
Hardcover,32,2014,3.92,844,246,334,221,34,9,0
Paperback,32,1993,4.03,842,323,285,181,44,9,1
Hardcover,88,2014,4.28,841,387,324,112,14,4,1
Hardcover,340,2013,4.25,839,367,333,124,14,1,1
Paperback,40,1983,3.8299999999999996,839,251,275,251,47,15,0
Paperback,32,1997,4.08,834,334,287,170,34,9,1
Hardcover,32,2006,3.82,831,225,309,232,51,14,0
Hardcover,18,1996,4.2700000000000005,826,435,221,140,20,10,1
Hardcover,32,1997,3.94,825,269,292,219,35,10,0
Paperback,32,1988,4.3,825,436,245,107,27,10,1
Paperback,32,1997,3.86,824,268,260,218,65,13,0
Paperback,126,2007,4.02,823,359,214,181,48,21,1
Paperback,44,1995,4.42,822,466,247,99,7,3,1
Paperback,96,1990,3.94,821,302,230,237,42,10,0
Hardcover,32,2012,3.96,818,232,353,206,25,2,0
Hardcover,32,2014,3.9899999999999998,817,272,315,183,40,7,0
Hardcover,40,2011,3.96,817,286,289,185,36,21,0
Paperback,48,1977,4.03,813,323,270,160,45,15,1
Hardcover,40,2012,4.07,811,307,316,143,30,15,1
Hardcover,40,2018,4.05,809,275,342,152,34,6,1
Paperback,160,2013,3.8,809,272,211,238,68,20,0
Ebook,40,2014,3.89,807,221,323,223,34,6,0
Paperback,48,1994,4.13,807,366,251,138,36,16,1
Paperback,48,1984,4.2700000000000005,806,395,261,128,19,3,1
Hardcover,40,2018,4.25,805,322,379,91,12,1,1
Paperback,32,1999,4.24,804,388,258,128,20,10,1
Hardcover,40,2017,4.05,801,261,345,169,23,3,1
Paperback,32,2003,3.86,801,228,281,246,41,5,0
Hardcover,32,2004,4.15,800,311,331,128,23,7,1
Hardcover,40,2010,3.93,796,247,296,213,30,10,0
Hardcover,32,1964,3.7600000000000002,795,304,183,171,90,47,0
Hardcover,314,2005,4.04,795,347,229,153,39,27,1
Hardcover,36,2003,4.45,793,508,162,99,17,7,1
Paperback,64,1997,4.39,792,461,215,88,19,9,1
Hardcover,40,2006,3.71,789,194,261,256,67,11,0
Hardcover,72,2006,4.37,789,451,211,106,13,8,1
Hardcover,40,2012,4.1899999999999995,787,314,322,135,15,1,1
Ebook,32,2011,3.94,787,343,176,168,75,25,0
Hardcover,32,2014,3.89,786,235,271,241,35,4,0
Paperback,173,1973,3.74,785,196,295,211,63,20,0
Paperback,32,2002,3.78,784,185,288,270,37,4,0
Paperback,224,1989,4.03,781,279,297,165,27,13,1
Paperback,48,1996,3.75,779,292,177,170,103,37,0
Hardcover,32,1999,4.39,777,432,237,92,10,6,1
Hardcover,32,1990,4.26,777,396,232,111,31,7,1
Paperback,32,1992,4.1,776,331,236,173,29,7,1
Hardcover,28,1977,4.08,774,324,244,154,45,7,1
Hardcover,48,1983,4.02,773,303,248,168,40,14,1
Hardcover,32,2017,4.44,770,427,265,66,11,1,1
Hardcover,64,1969,4.1499999999999995,770,348,225,164,29,4,1
Paperback,200,2000,4.39,770,469,177,93,19,12,1
Hardcover,32,2010,4.11,767,297,293,144,32,1,1
Hardcover,32,2009,4.25,767,355,283,102,22,5,1
Paperback,32,2004,4.46,764,480,183,79,17,5,1
Paperback,52,1981,3.94,763,279,217,225,29,13,0
Hardcover,40,2011,3.94,760,217,311,203,24,5,0
Hardcover,80,2006,4.38,760,410,253,76,15,6,1
Hardcover,40,2012,4.25,759,331,314,92,13,9,1
Hardcover,32,2009,3.84,759,211,276,220,41,11,0
Paperback,144,2005,3.96,759,270,248,189,42,10,0
Hardcover,32,1982,4.29,759,402,210,119,23,5,1
Hardcover,144,2006,4.06,758,323,218,166,39,12,1
Hardcover,32,1982,4.29,758,402,209,119,23,5,1
Hardcover,32,2012,3.77,756,180,291,227,49,9,0
Hardcover,24,2010,3.84,755,206,292,196,53,8,0
Hardcover,40,2016,4.12,754,240,379,125,7,3,1
Hardcover,24,2011,4.08,754,297,253,177,22,5,1
Hardcover,32,1991,4.04,749,326,229,121,47,26,1
Paperback,32,1990,4,746,266,266,167,44,3,0
Hardcover,48,2014,4.08,745,258,318,141,25,3,1
Paperback,32,1987,3.8499999999999996,745,255,200,233,40,17,0
Hardcover,192,2016,3.8,745,181,304,206,39,15,0
Hardcover,40,1997,4.28,744,404,186,123,24,7,1
Hardcover,32,1980,4.42,744,427,229,68,15,5,1
Paperback,32,1999,3.9299999999999997,742,290,205,166,65,16,0
Hardcover,44,2014,3.8499999999999996,741,181,323,193,34,10,0
Hardcover,32,2005,4.06,740,310,222,160,39,9,1
Ebook,40,2011,3.95,739,223,308,168,30,10,0
Hardcover,288,2006,3.88,739,211,277,208,37,6,0
Paperback,295,2000,4.13,739,328,244,117,35,15,1
Hardcover,48,2005,4.67,737,543,151,36,5,2,1
Paperback,32,2006,3.82,736,195,275,214,42,10,0
Hardcover,48,2014,3.72,734,153,293,229,50,9,0
Hardcover,242,2006,3.92,734,234,263,193,35,9,0
Hardcover,40,2018,4.1,733,265,299,147,19,3,1
Paperback,32,2007,3.93,733,239,238,222,32,2,0
Hardcover,24,1998,3.88,733,244,217,216,50,6,0
Paperback,44,1994,4.24,733,355,228,129,15,6,1
Paperback,32,1989,3.88,733,244,217,216,50,6,0
Paperback,200,2010,4.02,733,280,243,163,35,12,1
Ebook,40,2014,4.1899999999999995,732,296,305,110,16,5,1
Hardcover,32,2007,3.85,732,193,288,208,33,10,0
Hardcover,32,2006,3.64,732,148,239,283,55,7,0
Paperback,40,2004,4.02,732,302,221,149,42,18,1
Paperback,40,1982,4.02,729,290,223,167,38,11,1
Hardcover,40,2009,4.06,728,246,301,164,15,2,1
Paperback,24,1998,4.02,728,279,227,186,29,7,1
Kindle Edition,17,2013,4.07,727,377,145,121,47,37,1
Paperback,128,2015,3.84,722,182,290,206,37,7,0
Hardcover,32,2007,3.89,720,229,248,187,45,11,0
Paperback,32,1987,4.2,717,312,262,122,16,5,1
Hardcover,32,2014,3.8499999999999996,716,209,251,211,33,12,0
Hardcover,32,2012,4.2,716,316,260,114,18,8,1
Hardcover,40,2017,3.65,715,149,249,248,59,10,0
Hardcover,56,2011,4.01,715,290,227,134,44,20,1
Hardcover,32,2014,3.53,714,101,276,252,73,12,0
Hardcover,40,2001,4.09,712,273,265,143,24,7,1
Paperback,96,2000,4.29,712,408,156,105,31,12,1
Paperback,176,2006,4.2700000000000005,711,389,190,83,30,19,1
Hardcover,40,2007,4.06,708,275,251,142,28,12,1
Hardcover,40,1996,3.9699999999999998,708,247,249,164,40,8,0
Hardcover,32,2016,4.3,707,348,243,97,16,3,1
Hardcover,32,2010,3.92,707,227,254,178,41,7,0
Paperback,40,1999,4,707,235,275,168,23,6,0
Hardcover,32,2010,4.55,707,470,167,62,6,2,1
Ebook,36,2018,3.8099999999999996,706,162,307,188,38,11,0
Hardcover,128,2006,3.64,706,202,187,205,84,28,0
Paperback,36,2001,4.09,704,279,251,140,28,6,1
Hardcover,32,2013,4.08,704,262,278,130,28,6,1
Hardcover,128,2005,3.7600000000000002,703,182,242,219,45,15,0
Paperback,32,1998,4.1899999999999995,702,316,246,109,22,9,1
Paperback,44,2003,4.1,701,309,198,154,35,5,1
Hardcover,32,1992,4.07,701,313,198,131,42,17,1
Paperback,64,1989,4.1,701,304,208,151,30,8,1
Hardcover,43,1997,4.24,700,340,224,108,20,8,1
Hardcover,173,2001,4.23,697,323,230,130,12,2,1
Paperback,32,1971,3.92,696,245,207,194,41,9,0
Hardcover,80,2001,4.05,695,305,193,143,38,16,1
Paperback,24,1998,4.13,695,290,250,120,28,7,1
Paperback,96,2014,4.119999999999999,694,321,193,133,34,13,1
Paperback,160,2006,3.8499999999999996,694,206,263,154,54,17,0
Hardcover,32,2011,3.9299999999999997,692,231,234,182,40,5,0
Paperback,32,2003,3.86,691,252,184,181,55,19,0
Hardcover,48,2006,4.1,690,275,243,140,28,4,1
Board Book,10,1999,3.79,690,243,156,211,64,16,0
Hardcover,32,1989,3.7600000000000002,690,183,227,218,54,8,0
Hardcover,48,2001,4,689,269,206,167,37,10,0
Hardcover,32,2002,4.22,689,332,211,119,22,5,1
Hardcover,48,2014,4.06,688,231,299,128,25,5,1
Hardcover,32,2014,3.9499999999999997,686,254,214,164,41,13,0
Hardcover,40,2014,3.64,685,129,244,254,50,8,0
Hardcover,32,2001,3.8699999999999997,683,211,231,194,35,12,0
Hardcover,24,2010,4.07,682,257,246,153,23,3,1
Paperback,27,2005,4,682,241,237,171,28,5,0
Hardcover,40,2001,3.88,682,205,244,185,42,6,0
Paperback,160,2006,4.06,680,271,236,129,29,15,1
Hardcover,32,2002,4.1899999999999995,678,308,224,119,22,5,1
Hardcover,32,2013,3.8,677,133,312,195,35,2,0
Hardcover,32,2004,4.19,677,317,214,113,23,10,1
Hardcover,32,2014,4.04,676,195,327,145,7,2,1
Paperback,40,2004,3.67,676,142,234,236,61,3,0
Hardcover,32,2013,3.76,675,143,286,194,45,7,0
Hardcover,32,2005,4.38,675,353,239,73,9,1,1
Hardcover,40,1992,4.109999999999999,675,252,278,117,23,5,1
Hardcover,24,2010,4.39,674,372,218,64,14,6,1
Hardcover,32,2011,3.89,673,208,239,174,45,7,0
Hardcover,40,2004,4.1,673,266,248,123,29,7,1
Board Book,24,2002,4.1499999999999995,672,298,222,119,24,9,1
Paperback,16,2010,3.7,671,173,208,218,58,14,0
Hardcover,32,1996,4.14,671,310,193,122,41,5,1
Paperback,32,1994,3.9,671,254,163,201,42,11,0
Paperback,32,2004,4.2700000000000005,669,325,216,111,16,1,1
Paperback,32,1996,3.8299999999999996,668,207,212,191,45,13,0
Hardcover,32,2011,4.21,667,357,155,108,34,13,1
Hardcover,40,2017,4.01,665,206,290,143,24,2,1
Hardcover,32,2008,3.8,663,163,245,219,31,5,0
Paperback,40,2001,4.07,663,251,247,130,30,5,1
Paperback,32,1997,4.11,663,287,217,117,32,10,1
Hardcover,64,2006,4,663,255,195,175,34,4,0
Paperback,32,2002,4.26,661,319,228,86,21,7,1
Paperback,128,2016,3.9099999999999997,661,226,208,183,32,12,0
Paperback,64,2000,4.06,661,240,256,137,19,9,1
Paperback,112,2002,4.1499999999999995,660,310,196,113,24,17,1
Ebook,32,2013,3.9299999999999997,658,210,237,171,35,5,0
Paperback,48,1988,4.28,658,322,220,97,16,3,1
Hardcover,32,1993,4.03,657,229,243,162,22,1,1
Hardcover,32,2014,3.8299999999999996,656,230,184,160,63,19,0
Hardcover,48,2011,4.35,654,340,227,67,15,5,1
Hardcover,32,2015,3.94,653,185,276,165,22,5,0
Hardcover,40,2003,4.15,653,290,207,125,28,3,1
Paperback,48,1999,4.18,648,289,219,117,15,8,1
Hardcover,32,1980,4.470000000000001,648,391,179,68,10,0,1
Hardcover,208,2012,4.05,647,272,191,143,26,15,1
Paperback,31,2000,4.109999999999999,646,269,208,145,17,7,1
Hardcover,40,2014,3.68,645,116,247,244,34,4,0
Hardcover,32,2011,3.88,644,172,261,178,29,4,0
Paperback,32,1997,4.159999999999999,644,283,211,126,18,6,1
Paperback,128,1995,4.25,644,330,175,110,25,4,1
Paperback,32,1991,4.18,643,268,249,103,21,2,1
Hardcover,32,2017,4.02,642,182,310,134,15,1,1
Hardcover,40,2012,4.1,642,237,260,120,22,3,1
Paperback,32,1993,3.77,642,188,200,187,53,14,0
Hardcover,40,2012,3.91,639,190,249,161,32,7,0
Hardcover,48,2007,4.21,639,306,208,93,15,17,1
Hardcover,80,2015,4.33,639,387,133,79,24,16,1
Hardcover,42,2015,4.42,638,362,203,61,6,6,1
